"","tags_label","tags_timestamp","bag_site","bags_label","pop","bagnum","length","width","tagsLength_timestamp","tagsLength_date","tagsLength_time","event"
"183","A670","11/13/2023 15:23:48","YorkRiver","MVP-JR-5","JR","5",56,43,"11/12/2024 11:55:47",2024-11-12,"11:55:47",3
"184","A271","11/9/2023 14:29:57","Lewisetta","MVP-LOLA-3","LOLA","3",44,30,"5/1/2024 8:58:21",2024-05-01,"8:58:21",2
"185","A271","11/9/2023 14:29:57","Lewisetta","MVP-LOLA-3","LOLA","3",0,0,"11/7/2024 13:46:40",2024-11-07,"13:46:40",3
"186","A271","11/9/2023 14:29:57","Lewisetta","MVP-LOLA-3","LOLA","3",40,26,"11/9/2023 14:29:57",2023-11-09,"14:29:57",1
"187","B404","11/7/2023 16:00:54","Lewisetta","MVP-JR-3","JR","3",47,33,"5/3/2024 8:27:28",2024-05-03,"8:27:28",2
"188","B404","11/7/2023 16:00:54","Lewisetta","MVP-JR-3","JR","3",37,24,"11/7/2023 16:00:54",2023-11-07,"16:00:54",1
"189","B404","11/7/2023 16:00:54","Lewisetta","MVP-JR-3","JR","3",76,45,"11/7/2024 14:34:51",2024-11-07,"14:34:51",3
"190","B404","11/7/2023 16:00:54","Lewisetta","MVP-JR-3","JR","3",90,67,"5/20/2025 16:41:24",2025-05-20,"16:41:24",4
"191","C230","11/14/2023 15:52:21","YorkRiver","MVP-LA-5","LA","5",26,18,"11/14/2023 15:52:21",2023-11-14,"15:52:21",1
"192","C230","11/14/2023 15:52:21","YorkRiver","MVP-LA-5","LA","5",32,31,"5/6/2024 13:54:08",2024-05-06,"13:54:08",2
"193","C230","11/14/2023 15:52:21","YorkRiver","MVP-LA-5","LA","5",50,46,"11/12/2024 11:37:27",2024-11-12,"11:37:27",3
"194","C293","11/14/2023 15:06:39","YorkRiver","MVP-ME-4","ME","4",32,26,"11/12/2024 9:51:11",2024-11-12,"9:51:11",3
"195","C293","11/14/2023 15:06:39","YorkRiver","MVP-ME-4","ME","4",42,24,"5/9/2024 10:11:47",2024-05-09,"10:11:47",2
"196","C293","11/14/2023 15:06:39","YorkRiver","MVP-ME-4","ME","4",39,24,"11/14/2023 15:06:39",2023-11-14,"15:06:39",1
"197","E077","11/7/2023 14:33:37","Lewisetta","MVP-FL-2","FL","2",66,44,"11/7/2024 12:32:02",2024-11-07,"12:32:02",3
"198","E077","11/7/2023 14:33:37","Lewisetta","MVP-FL-2","FL","2",35,28,"11/7/2023 14:33:37",2023-11-07,"14:33:37",1
"199","E077","11/7/2023 14:33:37","Lewisetta","MVP-FL-2","FL","2",40,29,"5/2/2024 13:56:48",2024-05-02,"13:56:48",2
"200","E077","11/7/2023 14:33:37","Lewisetta","MVP-FL-2","FL","2",84,55,"5/20/2025 14:14:55",2025-05-20,"14:14:55",4
"201","E474","11/13/2023 14:58:33","YorkRiver","MVP-FL-5","FL","5",54,30,"5/9/2024 9:22:21",2024-05-09,"9:22:21",2
"202","E474","11/13/2023 14:58:33","YorkRiver","MVP-FL-5","FL","5",48,26,"11/13/2023 14:58:33",2023-11-13,"14:58:33",1
"203","E554","11/15/2023 15:23:56","YorkRiver","MVP-FL-6","FL","6",46,33,"11/8/2024 11:11:30",2024-11-08,"11:11:30",3
"204","E554","11/15/2023 15:23:56","YorkRiver","MVP-FL-6","FL","6",46,25,"5/6/2024 11:34:59",2024-05-06,"11:34:59",2
"205","E554","11/15/2023 15:23:56","YorkRiver","MVP-FL-6","FL","6",41,24,"11/15/2023 15:23:56",2023-11-15,"15:23:56",1
"206","A566","11/10/2023 13:59:31","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",63,50,"11/12/2024 9:33:55",2024-11-12,"9:33:55",3
"207","A566","11/10/2023 13:59:31","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",64,45,"5/25/2025 10:22:13",2025-05-25,"10:22:13",4
"208","A566","11/10/2023 13:59:31","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",40,25,"11/10/2023 13:59:31",2023-11-10,"13:59:31",1
"209","A566","11/10/2023 13:59:31","YorkRiver","MVP-SEEDMIX-5","SEEDMIX","5",44,30,"5/9/2024 9:05:39",2024-05-09,"9:05:39",2
"210","D754","11/7/2023 15:56:07","Lewisetta","MVP-JR-3","JR","3",29,23,"11/7/2023 15:56:07",2023-11-07,"15:56:07",1
"211","D754","11/7/2023 15:56:07","Lewisetta","MVP-JR-3","JR","3",39,29,"5/2/2024 14:24:56",2024-05-02,"14:24:56",2
"212","B068","11/9/2023 14:38:42","Lewisetta","MVP-TX-2","TX","2",41,25,"11/9/2023 14:38:42",2023-11-09,"14:38:42",1
"213","B068","11/9/2023 14:38:42","Lewisetta","MVP-TX-2","TX","2",95,71,"5/20/2025 14:41:38",2025-05-20,"14:41:38",4
"214","B068","11/9/2023 14:38:42","Lewisetta","MVP-TX-2","TX","2",49,29,"4/30/2024 13:18:36",2024-04-30,"13:18:36",2
"215","B068","11/9/2023 14:38:42","Lewisetta","MVP-TX-2","TX","2",81,49,"11/7/2024 13:22:19",2024-11-07,"13:22:19",3
"216","C321","11/15/2023 15:27:24","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",39,29,"11/12/2024 10:03:20",2024-11-12,"10:03:20",3
"217","C321","11/15/2023 15:27:24","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",37,24,"11/15/2023 15:27:24",2023-11-15,"15:27:24",1
"218","C321","11/15/2023 15:27:24","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",40,27,"5/6/2024 13:48:21",2024-05-06,"13:48:21",2
"219","B044","11/9/2023 14:14:29","Lewisetta","MVP-NH-3","NH","3",25,15,"11/9/2023 14:14:29",2023-11-09,"14:14:29",1
"220","B044","11/9/2023 14:14:29","Lewisetta","MVP-NH-3","NH","3",26,16,"4/30/2024 13:26:28",2024-04-30,"13:26:28",2
"221","B044","11/9/2023 14:14:29","Lewisetta","MVP-NH-3","NH","3",24,15,"11/7/2024 17:55:56",2024-11-07,"17:55:56",3
"222","E477","11/13/2023 14:59:26","YorkRiver","MVP-FL-5","FL","5",42,24,"5/8/2024 13:35:22",2024-05-08,"13:35:22",2
"223","E477","11/13/2023 14:59:26","YorkRiver","MVP-FL-5","FL","5",42,23,"11/12/2024 10:21:07",2024-11-12,"10:21:07",3
"224","E477","11/13/2023 14:59:26","YorkRiver","MVP-FL-5","FL","5",40,23,"11/13/2023 14:59:26",2023-11-13,"14:59:26",1
"225","A717","11/14/2023 15:12:31","YorkRiver","MVP-LARMIX-5","LARMIX","5",29,19,"11/14/2023 15:12:31",2023-11-14,"15:12:31",1
"226","A717","11/14/2023 15:12:31","YorkRiver","MVP-LARMIX-5","LARMIX","5",31,23,"5/6/2024 13:59:41",2024-05-06,"13:59:41",2
"227","A717","11/14/2023 15:12:31","YorkRiver","MVP-LARMIX-5","LARMIX","5",36,21,"11/8/2024 10:49:45",2024-11-08,"10:49:45",3
"228","E389","11/10/2023 14:04:39","YorkRiver","MVP-FL-4","FL","4",62,34,"11/12/2024 11:59:16",2024-11-12,"11:59:16",3
"229","E389","11/10/2023 14:04:39","YorkRiver","MVP-FL-4","FL","4",64,33,"5/25/2025 11:20:37",2025-05-25,"11:20:37",4
"230","E389","11/10/2023 14:04:39","YorkRiver","MVP-FL-4","FL","4",50,27,"5/9/2024 9:16:13",2024-05-09,"9:16:13",2
"231","E389","11/10/2023 14:04:39","YorkRiver","MVP-FL-4","FL","4",45,25,"11/10/2023 14:04:39",2023-11-10,"14:04:39",1
"232","C200","11/14/2023 15:35:33","YorkRiver","MVP-LA-5","LA","5",38,26,"5/7/2024 9:45:07",2024-05-07,"9:45:07",2
"233","C200","11/14/2023 15:35:33","YorkRiver","MVP-LA-5","LA","5",0,0,"11/11/2024 18:10:40",2024-11-11,"18:10:40",3
"234","C200","11/14/2023 15:35:33","YorkRiver","MVP-LA-5","LA","5",37,25,"11/14/2023 15:35:33",2023-11-14,"15:35:33",1
"235","E361","11/10/2023 14:38:17","YorkRiver","MVP-LARMIX-6","LARMIX","6",0,0,"11/12/2024 10:43:28",2024-11-12,"10:43:28",3
"236","E361","11/10/2023 14:38:17","YorkRiver","MVP-LARMIX-6","LARMIX","6",44,27,"5/9/2024 9:39:14",2024-05-09,"9:39:14",2
"237","E361","11/10/2023 14:38:17","YorkRiver","MVP-LARMIX-6","LARMIX","6",42,29,"11/10/2023 14:38:17",2023-11-10,"14:38:17",1
"238","B178","11/9/2023 14:50:44","Lewisetta","MVP-LOLA-1","LOLA","1",42,22,"11/9/2023 14:50:44",2023-11-09,"14:50:44",1
"239","B178","11/9/2023 14:50:44","Lewisetta","MVP-LOLA-1","LOLA","1",94,46,"11/7/2024 17:01:02",2024-11-07,"17:01:02",3
"240","B178","11/9/2023 14:50:44","Lewisetta","MVP-LOLA-1","LOLA","1",50,34,"5/1/2024 8:51:46",2024-05-01,"8:51:46",2
"241","B178","11/9/2023 14:50:44","Lewisetta","MVP-LOLA-1","LOLA","1",100,58,"5/20/2025 15:23:43",2025-05-20,"15:23:43",4
"242","C012","11/13/2023 14:36:53","YorkRiver","MVP-TX-5","TX","5",45,36,"5/9/2024 9:57:11",2024-05-09,"9:57:11",2
"243","C012","11/13/2023 14:36:53","YorkRiver","MVP-TX-5","TX","5",49,41,"11/12/2024 9:25:18",2024-11-12,"9:25:18",3
"244","C012","11/13/2023 14:36:53","YorkRiver","MVP-TX-5","TX","5",53,45,"5/25/2025 10:28:01",2025-05-25,"10:28:01",4
"245","C012","11/13/2023 14:36:53","YorkRiver","MVP-TX-5","TX","5",36,24,"11/13/2023 14:36:53",2023-11-13,"14:36:53",1
"246","A887","11/15/2023 15:31:19","YorkRiver","MVP-LA-6","LA","6",34,25,"5/7/2024 9:19:37",2024-05-07,"9:19:37",2
"247","A887","11/15/2023 15:31:19","YorkRiver","MVP-LA-6","LA","6",30,23,"11/15/2023 15:31:19",2023-11-15,"15:31:19",1
"248","A887","11/15/2023 15:31:19","YorkRiver","MVP-LA-6","LA","6",42,31,"11/8/2024 10:52:46",2024-11-08,"10:52:46",3
"249","2146","11/7/2023 15:29:44","Lewisetta","MVP-FL-1","FL","1",32,21,"11/7/2023 15:29:44",2023-11-07,"15:29:44",1
"250","2146","11/7/2023 15:29:44","Lewisetta","MVP-FL-1","FL","1",76,47,"11/7/2024 12:54:18",2024-11-07,"12:54:18",3
"251","2146","11/7/2023 15:29:44","Lewisetta","MVP-FL-1","FL","1",34,23,"5/2/2024 14:01:03",2024-05-02,"14:01:03",2
"252","2146","11/7/2023 15:29:44","Lewisetta","MVP-FL-1","FL","1",88,56,"5/20/2025 15:10:46",2025-05-20,"15:10:46",4
"253","A151","11/7/2023 15:27:17","Lewisetta","MVP-DEBY-1","DEBY","1",30,23,"11/7/2023 15:27:17",2023-11-07,"15:27:17",1
"254","A151","11/7/2023 15:27:17","Lewisetta","MVP-DEBY-1","DEBY","1",53,35,"11/7/2024 17:26:01",2024-11-07,"17:26:01",3
"255","A151","11/7/2023 15:27:17","Lewisetta","MVP-DEBY-1","DEBY","1",33,24,"5/2/2024 14:11:09",2024-05-02,"14:11:09",2
"256","C244","11/14/2023 15:57:22","YorkRiver","MVP-TX-4","TX","4",27,19,"11/12/2024 9:36:40",2024-11-12,"9:36:40",3
"257","C244","11/14/2023 15:57:22","YorkRiver","MVP-TX-4","TX","4",27,20,"11/14/2023 15:57:22",2023-11-14,"15:57:22",1
"258","C244","11/14/2023 15:57:22","YorkRiver","MVP-TX-4","TX","4",31,22,"5/6/2024 13:21:57",2024-05-06,"13:21:57",2
"259","E198","11/7/2023 16:03:12","Lewisetta","MVP-TX-1","TX","1",29,20,"5/2/2024 13:43:09",2024-05-02,"13:43:09",2
"260","E198","11/7/2023 16:03:12","Lewisetta","MVP-TX-1","TX","1",65,49,"11/7/2024 17:01:45",2024-11-07,"17:01:45",3
"261","E198","11/7/2023 16:03:12","Lewisetta","MVP-TX-1","TX","1",64,44,"5/20/2025 15:32:56",2025-05-20,"15:32:56",4
"262","E198","11/7/2023 16:03:12","Lewisetta","MVP-TX-1","TX","1",25,18,"11/7/2023 16:03:12",2023-11-07,"16:03:12",1
"263","A666","11/13/2023 15:22:09","YorkRiver","MVP-JR-5","JR","5",0,0,"11/12/2024 11:53:27",2024-11-12,"11:53:27",3
"264","A666","11/13/2023 15:22:09","YorkRiver","MVP-JR-5","JR","5",38,24,"5/9/2024 9:31:29",2024-05-09,"9:31:29",2
"265","A666","11/13/2023 15:22:09","YorkRiver","MVP-JR-5","JR","5",33,22,"11/13/2023 15:22:09",2023-11-13,"15:22:09",1
"266","B076","11/9/2023 14:42:57","Lewisetta","MVP-TX-2","TX","2",43,34,"5/1/2024 8:08:03",2024-05-01,"8:08:03",2
"267","B076","11/9/2023 14:42:57","Lewisetta","MVP-TX-2","TX","2",81,64,"5/20/2025 14:53:54",2025-05-20,"14:53:54",4
"268","B076","11/9/2023 14:42:57","Lewisetta","MVP-TX-2","TX","2",38,28,"11/9/2023 14:42:57",2023-11-09,"14:42:57",1
"269","B076","11/9/2023 14:42:57","Lewisetta","MVP-TX-2","TX","2",69,46,"11/7/2024 13:22:05",2024-11-07,"13:22:05",3
"270","E359","11/10/2023 14:37:03","YorkRiver","MVP-LARMIX-6","LARMIX","6",42,21,"5/8/2024 13:52:07",2024-05-08,"13:52:07",2
"271","E359","11/10/2023 14:37:03","YorkRiver","MVP-LARMIX-6","LARMIX","6",43,21,"11/12/2024 10:58:08",2024-11-12,"10:58:08",3
"272","E359","11/10/2023 14:37:03","YorkRiver","MVP-LARMIX-6","LARMIX","6",40,21,"11/10/2023 14:37:03",2023-11-10,"14:37:03",1
"273","C278","11/14/2023 16:05:54","YorkRiver","MVP-TX-4","TX","4",0,0,"11/12/2024 9:37:34",2024-11-12,"9:37:34",3
"274","C278","11/14/2023 16:05:54","YorkRiver","MVP-TX-4","TX","4",39,25,"5/6/2024 13:21:58",2024-05-06,"13:21:58",2
"275","C278","11/14/2023 16:05:54","YorkRiver","MVP-TX-4","TX","4",34,22,"11/14/2023 16:05:54",2023-11-14,"16:05:54",1
"276","C278","11/14/2023 16:05:54","YorkRiver","MVP-TX-4","TX","4",0,0,"11/12/2024 9:40:18",2024-11-12,"9:40:18",3
"277","A155","11/7/2023 15:04:18","Lewisetta","MVP-DEBY-1","DEBY","1",44,37,"11/7/2023 15:04:18",2023-11-07,"15:04:18",1
"278","A155","11/7/2023 15:04:18","Lewisetta","MVP-DEBY-1","DEBY","1",53,44,"5/3/2024 9:15:58",2024-05-03,"9:15:58",2
"279","A155","11/7/2023 15:04:18","Lewisetta","MVP-DEBY-1","DEBY","1",71,48,"11/7/2024 17:26:40",2024-11-07,"17:26:40",3
"280","A155","11/7/2023 15:04:18","Lewisetta","MVP-DEBY-1","DEBY","1",88,67,"5/21/2025 15:38:38",2025-05-21,"15:38:38",4
"281","D784","11/7/2023 15:55:09","Lewisetta","MVP-ME-2","ME","2",57,39,"11/7/2024 14:26:44",2024-11-07,"14:26:44",3
"282","D784","11/7/2023 15:55:09","Lewisetta","MVP-ME-2","ME","2",37,24,"11/7/2023 15:55:09",2023-11-07,"15:55:09",1
"283","D784","11/7/2023 15:55:09","Lewisetta","MVP-ME-2","ME","2",44,35,"5/3/2024 8:59:32",2024-05-03,"8:59:32",2
"284","B040","11/9/2023 14:12:57","Lewisetta","MVP-NH-3","NH","3",0,0,"11/7/2024 18:05:15",2024-11-07,"18:05:15",3
"285","B040","11/9/2023 14:12:57","Lewisetta","MVP-NH-3","NH","3",28,18,"11/9/2023 14:12:57",2023-11-09,"14:12:57",1
"286","B040","11/9/2023 14:12:57","Lewisetta","MVP-NH-3","NH","3",29,19,"4/30/2024 13:25:20",2024-04-30,"13:25:20",2
"287","A357","11/9/2023 15:11:41","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",20,13,"11/9/2023 15:11:41",2023-11-09,"15:11:41",1
"288","A357","11/9/2023 15:11:41","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",42,28,"11/7/2024 13:51:28",2024-11-07,"13:51:28",3
"289","A357","11/9/2023 15:11:41","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",27,19,"4/30/2024 12:49:05",2024-04-30,"12:49:05",2
"290","A457","11/10/2023 14:54:05","YorkRiver","MVP-NH-4","NH","4",27,21,"5/8/2024 13:24:03",2024-05-08,"13:24:03",2
"291","A457","11/10/2023 14:54:05","YorkRiver","MVP-NH-4","NH","4",24,18,"11/10/2023 14:54:05",2023-11-10,"14:54:05",1
"292","A868","11/15/2023 15:24:27","YorkRiver","MVP-LA-6","LA","6",27,19,"11/15/2023 15:24:27",2023-11-15,"15:24:27",1
"293","A868","11/15/2023 15:24:27","YorkRiver","MVP-LA-6","LA","6",28,19,"5/6/2024 14:11:43",2024-05-06,"14:11:43",2
"294","E049","11/7/2023 14:24:34","Lewisetta","MVP-FL-2","FL","2",30,17,"11/7/2023 14:24:34",2023-11-07,"14:24:34",1
"295","A125","11/7/2023 15:11:03","Lewisetta","MVP-DEBY-1","DEBY","1",78,56,"11/7/2024 17:11:59",2024-11-07,"17:11:59",3
"296","A125","11/7/2023 15:11:03","Lewisetta","MVP-DEBY-1","DEBY","1",53,33,"11/7/2023 15:11:03",2023-11-07,"15:11:03",1
"297","A125","11/7/2023 15:11:03","Lewisetta","MVP-DEBY-1","DEBY","1",95,68,"5/21/2025 15:38:54",2025-05-21,"15:38:54",4
"298","A125","11/7/2023 15:11:03","Lewisetta","MVP-DEBY-1","DEBY","1",53,35,"5/3/2024 9:15:15",2024-05-03,"9:15:15",2
"299","E549","11/15/2023 15:22:14","YorkRiver","MVP-FL-6","FL","6",59,36,"5/25/2025 11:17:46",2025-05-25,"11:17:46",4
"300","E549","11/15/2023 15:22:14","YorkRiver","MVP-FL-6","FL","6",42,23,"5/6/2024 11:34:57",2024-05-06,"11:34:57",2
"301","E549","11/15/2023 15:22:14","YorkRiver","MVP-FL-6","FL","6",56,32,"11/8/2024 11:14:57",2024-11-08,"11:14:57",3
"302","E549","11/15/2023 15:22:14","YorkRiver","MVP-FL-6","FL","6",40,22,"11/15/2023 15:22:14",2023-11-15,"15:22:14",1
"303","A908","11/15/2023 15:41:40","YorkRiver","MVP-LOLA-4","LOLA","4",30,17,"5/6/2024 13:18:41",2024-05-06,"13:18:41",2
"304","A908","11/15/2023 15:41:40","YorkRiver","MVP-LOLA-4","LOLA","4",31,18,"11/15/2023 15:41:40",2023-11-15,"15:41:40",1
"305","E240","11/9/2023 14:00:44","Lewisetta","MVP-LARMIX-3","LARMIX","3",40,23,"11/9/2023 14:00:44",2023-11-09,"14:00:44",1
"306","E240","11/9/2023 14:00:44","Lewisetta","MVP-LARMIX-3","LARMIX","3",0,0,"11/7/2024 14:58:44",2024-11-07,"14:58:44",3
"307","E240","11/9/2023 14:00:44","Lewisetta","MVP-LARMIX-3","LARMIX","3",47,28,"5/1/2024 7:59:43",2024-05-01,"7:59:43",2
"308","E082","11/7/2023 14:30:34","Lewisetta","MVP-FL-2","FL","2",46,32,"11/7/2024 12:39:49",2024-11-07,"12:39:49",3
"309","E082","11/7/2023 14:30:34","Lewisetta","MVP-FL-2","FL","2",35,25,"11/7/2023 14:30:34",2023-11-07,"14:30:34",1
"310","E082","11/7/2023 14:30:34","Lewisetta","MVP-FL-2","FL","2",39,25,"5/2/2024 13:55:51",2024-05-02,"13:55:51",2
"311","E203","11/7/2023 16:02:01","Lewisetta","MVP-TX-1","TX","1",0,0,"11/7/2024 17:00:12",2024-11-07,"17:00:12",3
"312","E203","11/7/2023 16:02:01","Lewisetta","MVP-TX-1","TX","1",36,24,"5/2/2024 13:44:00",2024-05-02,"13:44:00",2
"313","E203","11/7/2023 16:02:01","Lewisetta","MVP-TX-1","TX","1",33,20,"11/7/2023 16:02:01",2023-11-07,"16:02:01",1
"314","2115","11/7/2023 15:54:19","Lewisetta","MVP-ME-2","ME","2",30,19,"11/7/2023 15:54:19",2023-11-07,"15:54:19",1
"315","2115","11/7/2023 15:54:19","Lewisetta","MVP-ME-2","ME","2",0,0,"5/2/2024 15:10:08",2024-05-02,"15:10:08",2
"316","C348","11/15/2023 15:32:09","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",75,59,"5/25/2025 9:45:56",2025-05-25,"9:45:56",4
"317","C348","11/15/2023 15:32:09","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",68,51,"11/12/2024 9:55:27",2024-11-12,"9:55:27",3
"318","C348","11/15/2023 15:32:09","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",21,14,"11/15/2023 15:32:09",2023-11-15,"15:32:09",1
"319","C348","11/15/2023 15:32:09","YorkRiver","MVP-SEEDMIX-6","SEEDMIX","6",31,22,"5/6/2024 13:49:36",2024-05-06,"13:49:36",2
"320","B032","11/9/2023 14:09:10","Lewisetta","MVP-NH-3","NH","3",0,0,"11/7/2024 18:07:14",2024-11-07,"18:07:14",3
"321","B032","11/9/2023 14:09:10","Lewisetta","MVP-NH-3","NH","3",21,16,"4/30/2024 13:31:09",2024-04-30,"13:31:09",2
"322","B032","11/9/2023 14:09:10","Lewisetta","MVP-NH-3","NH","3",21,15,"11/9/2023 14:09:10",2023-11-09,"14:09:10",1
"323","E174-B298","11/7/2023 16:06:48","Lewisetta","MVP-DEBY-2","DEBY","2",107,78,"5/20/2025 16:05:59",2025-05-20,"16:05:59",4
"324","E174-B298","11/7/2023 16:06:48","Lewisetta","MVP-DEBY-2","DEBY","2",82,58,"11/7/2024 13:38:33",2024-11-07,"13:38:33",3
"325","E174-B298","11/7/2023 16:06:48","Lewisetta","MVP-DEBY-2","DEBY","2",26,22,"11/7/2023 16:06:48",2023-11-07,"16:06:48",1
"326","E174-B298","11/7/2023 16:06:48","Lewisetta","MVP-DEBY-2","DEBY","2",37,26,"5/2/2024 13:49:19",2024-05-02,"13:49:19",2
"327","E493","11/13/2023 15:04:32","YorkRiver","MVP-FL-5","FL","5",63,37,"11/12/2024 10:20:13",2024-11-12,"10:20:13",3
"328","E493","11/13/2023 15:04:32","YorkRiver","MVP-FL-5","FL","5",36,20,"5/8/2024 13:36:33",2024-05-08,"13:36:33",2
"329","E493","11/13/2023 15:04:32","YorkRiver","MVP-FL-5","FL","5",30,16,"11/13/2023 15:04:32",2023-11-13,"15:04:32",1
"330","E493","11/13/2023 15:04:32","YorkRiver","MVP-FL-5","FL","5",54,42,"5/25/2025 10:36:56",2025-05-25,"10:36:56",4
"331","A463","11/10/2023 14:56:16","YorkRiver","MVP-NH-4","NH","4",27,22,"11/10/2023 14:56:16",2023-11-10,"14:56:16",1
"332","A463","11/10/2023 14:56:16","YorkRiver","MVP-NH-4","NH","4",27,23,"5/8/2024 13:24:49",2024-05-08,"13:24:49",2
"333","A500","11/10/2023 14:19:34","YorkRiver","MVP-LA-4","LA","4",28,20,"11/12/2024 10:24:48",2024-11-12,"10:24:48",3
"334","A500","11/10/2023 14:19:34","YorkRiver","MVP-LA-4","LA","4",31,22,"5/8/2024 13:20:37",2024-05-08,"13:20:37",2
"335","A500","11/10/2023 14:19:34","YorkRiver","MVP-LA-4","LA","4",29,21,"11/10/2023 14:19:34",2023-11-10,"14:19:34",1
"336","B278","11/9/2023 15:47:14","Lewisetta","MVP-NH-2","NH","2",35,28,"5/1/2024 8:12:14",2024-05-01,"8:12:14",2
"337","B278","11/9/2023 15:47:14","Lewisetta","MVP-NH-2","NH","2",29,23,"11/9/2023 15:47:14",2023-11-09,"15:47:14",1
"338","B278","11/9/2023 15:47:14","Lewisetta","MVP-NH-2","NH","2",53,33,"11/7/2024 14:14:14",2024-11-07,"14:14:14",3
"339","E279","11/9/2023 15:37:27","Lewisetta","MVP-LA-2","LA","2",87,59,"11/7/2024 17:39:40",2024-11-07,"17:39:40",3
"340","E279","11/9/2023 15:37:27","Lewisetta","MVP-LA-2","LA","2",49,32,"11/9/2023 15:37:27",2023-11-09,"15:37:27",1
"341","E279","11/9/2023 15:37:27","Lewisetta","MVP-LA-2","LA","2",105,76,"5/20/2025 14:23:14",2025-05-20,"14:23:14",4
"342","E279","11/9/2023 15:37:27","Lewisetta","MVP-LA-2","LA","2",54,35,"5/1/2024 8:46:48",2024-05-01,"8:46:48",2
"343","B285","11/9/2023 15:50:05","Lewisetta","MVP-NH-2","NH","2",29,20,"4/30/2024 12:42:56",2024-04-30,"12:42:56",2
"344","B285","11/9/2023 15:50:05","Lewisetta","MVP-NH-2","NH","2",57,34,"11/7/2024 14:15:15",2024-11-07,"14:15:15",3
"345","B285","11/9/2023 15:50:05","Lewisetta","MVP-NH-2","NH","2",25,18,"11/9/2023 15:50:05",2023-11-09,"15:50:05",1
"346","E056","11/7/2023 14:24:01","Lewisetta","MVP-FL-2","FL","2",41,22,"11/7/2023 14:24:01",2023-11-07,"14:24:01",1
"347","E056","11/7/2023 14:24:01","Lewisetta","MVP-FL-2","FL","2",68,42,"11/7/2024 12:34:51",2024-11-07,"12:34:51",3
"348","E056","11/7/2023 14:24:01","Lewisetta","MVP-FL-2","FL","2",82,52,"5/20/2025 14:15:52",2025-05-20,"14:15:52",4
"349","E056","11/7/2023 14:24:01","Lewisetta","MVP-FL-2","FL","2",42,28,"5/2/2024 13:55:50",2024-05-02,"13:55:50",2
"350","E067","11/7/2023 14:22:17","Lewisetta","MVP-FL-2","FL","2",42,28,"5/3/2024 9:07:54",2024-05-03,"9:07:54",2
"351","E067","11/7/2023 14:22:17","Lewisetta","MVP-FL-2","FL","2",36,29,"11/7/2023 14:22:17",2023-11-07,"14:22:17",1
"352","E067","11/7/2023 14:22:17","Lewisetta","MVP-FL-2","FL","2",39,25,"11/7/2024 12:59:31",2024-11-07,"12:59:31",3
"353","E438","11/13/2023 14:55:06","YorkRiver","MVP-LOLA-6","LOLA","6",29,18,"5/8/2024 13:46:12",2024-05-08,"13:46:12",2
"354","E438","11/13/2023 14:55:06","YorkRiver","MVP-LOLA-6","LOLA","6",29,20,"11/13/2023 14:55:06",2023-11-13,"14:55:06",1
"355","E438","11/13/2023 14:55:06","YorkRiver","MVP-LOLA-6","LOLA","6",54,39,"5/25/2025 10:03:35",2025-05-25,"10:03:35",4
"356","E438","11/13/2023 14:55:06","YorkRiver","MVP-LOLA-6","LOLA","6",54,40,"11/12/2024 11:11:02",2024-11-12,"11:11:02",3
"357","A926","11/15/2023 15:47:58","YorkRiver","MVP-LOLA-4","LOLA","4",47,28,"11/15/2023 15:47:58",2023-11-15,"15:47:58",1
"358","A926","11/15/2023 15:47:58","YorkRiver","MVP-LOLA-4","LOLA","4",67,42,"11/12/2024 10:03:02",2024-11-12,"10:03:02",3
"359","A926","11/15/2023 15:47:58","YorkRiver","MVP-LOLA-4","LOLA","4",65,31,"5/25/2025 9:58:00",2025-05-25,"9:58:00",4
"360","A926","11/15/2023 15:47:58","YorkRiver","MVP-LOLA-4","LOLA","4",50,29,"5/7/2024 10:07:20",2024-05-07,"10:07:20",2
"361","B391","11/7/2023 14:59:36","Lewisetta","MVP-JR-1","JR","1",64,53,"11/7/2024 16:04:38",2024-11-07,"16:04:38",3
"362","B391","11/7/2023 14:59:36","Lewisetta","MVP-JR-1","JR","1",41,36,"5/3/2024 8:36:39",2024-05-03,"8:36:39",2
"363","B391","11/7/2023 14:59:36","Lewisetta","MVP-JR-1","JR","1",34,29,"11/7/2023 14:59:36",2023-11-07,"14:59:36",1
"364","B391","11/7/2023 14:59:36","Lewisetta","MVP-JR-1","JR","1",69,67,"5/20/2025 15:08:50",2025-05-20,"15:08:50",4
"365","A369","11/9/2023 14:55:03","Lewisetta","MVP-SEEDMIX-2","SEEDMIX","2",69,56,"11/7/2024 13:51:09",2024-11-07,"13:51:09",3
